m_sip1991_id,m_sip1991_sample,m_sip1991_sample_1,m_sip1991_sample_2,m_sip1991_sample_mn,m_sip1991_sample_md,m_sip1991_fid_1,m_sip1991_fid_2,m_sip1991_Y1_pystacked_1,m_sip1991_Y1_pystacked_2,m_sip1991_Y1_pystacked_L1_1,m_sip1991_Y1_pystacked_L1_2,m_sip1991_Y1_pystacked_L2_1,m_sip1991_Y1_pystacked_L2_2,m_sip1991_Y1_pystacked_L3_1,m_sip1991_Y1_pystacked_L3_2,m_sip1991_D1_pystacked_1,m_sip1991_D1_pystacked_2,m_sip1991_D1_pystacked_L1_1,m_sip1991_D1_pystacked_L1_2,m_sip1991_D1_pystacked_L2_1,m_sip1991_D1_pystacked_L2_2,m_sip1991_D1_pystacked_L3_1,m_sip1991_D1_pystacked_L3_2
93,1,1,1,1,1,2,2,1418.930908203125,1263.637084960938,4323.74951171875,4424.0927734375,4083.9013671875,4119.275390625,-106.4675140380859,353.459228515625,.1445902436971664,.15043905377388,.1624897569417953,.1709903925657272,.1623004525899887,.1763479560613632,.1363786309957504,.137123703956604
94,1,1,1,1,1,2,1,-1650.84765625,-3990.410400390625,-5050.70166015625,-4135.71728515625,-4902.9052734375,-3623.1943359375,134.5073547363281,-594.202880859375,.4687975347042084,.4146154224872589,.5533820986747742,.549382746219635,.5503396391868591,.5436562895774841,.4306188225746155,.3421963453292847
95,1,1,1,1,1,1,1,-6255.80078125,-10208.568359375,-7941.87890625,-10589.30078125,-6621.24169921875,-9256.0048828125,-1063.879638671875,-1309.840087890625,.0672663301229477,.1033176630735397,.1538100093603134,.1637932062149048,.1623937636613846,.174288421869278,.0270604752004147,.0634881407022476
96,1,1,1,1,1,2,1,-755.826416015625,-4107.765625,-5296.1103515625,-4299.142578125,-5288.396484375,-4284.7568359375,1628.399047851563,365.2203063964844,.2937122583389282,.3341372311115265,.297583281993866,.330279678106308,.289147287607193,.3204649984836578,.294380784034729,.3418102264404297
97,1,1,1,1,1,2,1,78914.71875,84730.4765625,89081.375,85140.5859375,88771.8671875,83908.6015625,73575.9375,75145.2734375,.6307451128959656,.558298647403717,.5188084244728088,.5141746401786804,.515208899974823,.5094818472862244,.6834901571273804,.5856951475143433
98,1,1,1,1,1,1,1,-7118.0673828125,-12845.5166015625,-9987.9462890625,-13437.2294921875,-9143.189453125,-12554.673828125,1852.600830078125,984.3519897460938,.0661280900239944,.0880054011940956,.1576985865831375,.1385433375835419,.1682309657335281,.1514371484518051,.0229740496724844,.0524068437516689
99,1,1,1,1,1,2,2,-9496.1767578125,-8546.1806640625,-20661.7265625,-20577.564453125,-20554.650390625,-20484.142578125,-3632.845947265625,-5081.26904296875,.2316987812519073,.2270798087120056,.3142758011817932,.2996325492858887,.3164608478546143,.295430600643158,.1929251402616501,.1888907998800278
100,1,1,1,1,1,1,2,35648.9609375,35728.43359375,34090.7421875,29724.48828125,33943.9375,29656.55859375,42013.76171875,37457.5078125,.5712658762931824,.5893260836601257,.5864028334617615,.5811136364936829,.5733879804611206,.5574202537536621,.5703689455986023,.6028689742088318
101,1,1,1,1,1,2,1,-791.9088134765625,-4611.21142578125,-6934.150390625,-4836.39990234375,-6807.90283203125,-4506.49755859375,2433.547607421875,652.029296875,.5548834800720215,.5721611976623535,.5356813669204712,.5420261025428772,.5284214615821838,.5335943102836609,.565865695476532,.5938053131103516
102,1,1,1,1,1,1,2,21491.990234375,16557.697265625,23927.009765625,27327.4375,24852.4296875,27506.806640625,14464.9130859375,13456.1259765625,.4493176341056824,.4123542904853821,.3855824172496796,.3452310562133789,.3841009736061096,.3426022231578827,.4768815934658051,.4501713216304779
103,1,1,1,1,1,1,1,-1726.311279296875,536.4614868164063,-3193.79736328125,477.6528015136719,-6025.8271484375,-1696.099365234375,2933.109130859375,1910.97314453125,.1901584565639496,.2074016630649567,.1885946542024612,.1772863864898682,.1907500028610229,.1838075667619705,.1899084448814392,.2206429094076157
104,1,1,1,1,1,2,2,11117.1435546875,10655.9033203125,5336.76806640625,6140.794921875,5036.92626953125,5927.14990234375,14152.5751953125,11956.20703125,.4365555644035339,.3431359827518463,.3979586660861969,.3795938491821289,.4017926454544067,.3907653093338013,.4532648324966431,.3188786506652832
105,1,1,1,1,1,1,1,-9883.5419921875,-13623.306640625,-13038.3515625,-14136.3310546875,-11733.9638671875,-13199.8896484375,-100.0908966064453,-1632.581298828125,.2265028357505798,.2369785010814667,.2586003839969635,.2389761209487915,.2596438527107239,.2422095984220505,.2124957144260406,.234042763710022
106,1,1,1,1,1,1,2,8403.58203125,6917.1416015625,9046.046875,10649.9892578125,10471.5537109375,10920.603515625,6652.8740234375,5842.12109375,.1559762805700302,.1562302112579346,.2635965049266815,.1977218836545944,.259671539068222,.1946293264627457,.1121492087841034,.134653627872467
107,1,1,1,1,1,2,1,-63884.73828125,-33127.21484375,-40545.7421875,-31637.35546875,-40377.57421875,-30864.369140625,-76140.671875,-67949.1328125,.1790737956762314,.2254197001457214,.2849191129207611,.2826691269874573,.2907164096832275,.2933305203914642,.1285021305084229,.1873074471950531
108,1,1,1,1,1,1,1,294.5799560546875,-234.8422088623047,994.1358032226563,-79.05452728271484,-130.6630706787109,-871.0327758789063,-1946.56103515625,-3876.00732421875,.1031620875000954,.1133550032973289,.1634100824594498,.157940998673439,.1667692512273788,.1610013842582703,.0762783512473106,.0866153612732887
109,1,1,1,1,1,2,1,-5267.13232421875,-9847.68359375,-10035.6435546875,-10129.8701171875,-9848.8125,-9269.072265625,-2763.05859375,-3252.24560546875,.1332382708787918,.1472588926553726,.1822303533554077,.2013215720653534,.1873568594455719,.206663653254509,.1091190278530121,.1139203161001205
110,1,1,1,1,1,2,2,881.496337890625,1020.515991210938,2762.87744140625,3634.24609375,2579.920654296875,3392.59423828125,-106.4675140380859,267.7892456054688,.1120001375675201,.1256793588399887,.1421881914138794,.1486793458461761,.1447038054466248,.1581109464168549,.0973255932331085,.1094668284058571
111,1,1,1,1,1,1,2,-1247.740966796875,4747.61181640625,-5148.525390625,-7538.41748046875,-4669.35888671875,-7507.7021484375,11263.9873046875,8285.859375,.5245848298072815,.5593365430831909,.5038526058197021,.4909885823726654,.4975136816501617,.4863222241401672,.5360265374183655,.5986025333404541
112,1,1,1,1,1,2,2,62228.12109375,61458.77734375,55759.28515625,52440.8828125,55554.328125,52131.4453125,65625.078125,64055.83203125,.5792821049690247,.5521935224533081,.5805914998054504,.5766750574111938,.5760223269462585,.5640287399291992,.580007791519165,.5435909032821655
113,1,1,1,1,1,2,2,54425.875,57140.59765625,59462.16796875,58310.94921875,59462.25,58437.39453125,51781.1796875,56803.546875,.6578715443611145,.6750466823577881,.6634471416473389,.6139752864837646,.6582279801368713,.6012423634529114,.6568161845207214,.7133991718292236
114,1,1,1,1,1,2,2,-1368.639892578125,-2080.108154296875,-93.49523162841797,-1843.561645507813,-405.5297241210938,-2158.497802734375,-2038.252563476563,-2148.231201171875,.0225829556584358,.0458826795220375,.1231029331684113,.1155922338366508,.124281644821167,.1229607909917831,-.0241844654083252,.0048390231095254
115,1,1,1,1,1,1,1,-3515.96435546875,-2441.143798828125,-3728.567138671875,-2463.21435546875,-4566.24853515625,-2943.156005859375,-2964.420654296875,-1925.297973632813,.2438243478536606,.2641142606735229,.2508171200752258,.2743373215198517,.259795755147934,.2799741625785828,.2370739877223969,.2552135288715363
116,1,1,1,1,1,1,2,2220.753173828125,691.8666381835938,2736.8759765625,2633.910400390625,2021.279907226563,2462.711669921875,643.0249633789063,132.5784759521484,.1181157380342484,.0730845481157303,.1693143844604492,.146613746881485,.1683738082647324,.148668110370636,.0968740358948708,.0319732837378979
117,1,1,1,1,1,2,1,1381.259033203125,3182.468994140625,1088.62939453125,3306.503173828125,995.4392700195313,2822.577392578125,1534.9267578125,283.4631958007813,.5188425183296204,.5679678916931152,.5693730115890503,.5477527379989624,.5650887489318848,.5422787666320801,.4967529773712158,.5823848843574524
118,1,1,1,1,1,2,2,-4571.8740234375,-2623.519287109375,-14327.283203125,-14897.0458984375,-14292.6640625,-14862.5263671875,550.9544067382813,911.127197265625,.0824251547455788,.0997459888458252,.1393837183713913,.1545206308364868,.1411074548959732,.1671472638845444,.0556174665689468,.0648875832557678
119,1,1,1,1,1,2,2,5852.24072265625,6756.4912109375,3463.800537109375,5418.78125,3267.7431640625,5226.65478515625,7106.47509765625,7141.73779296875,.1228768900036812,.1260197907686234,.1932375580072403,.1840480268001556,.188939705491066,.1728402525186539,.0916328877210617,.0984694883227348
120,1,1,1,1,1,2,2,954.651123046875,2777.032470703125,-2047.833740234375,-921.7274169921875,-1830.948852539063,-694.8310546875,2531.336669921875,3842.236572265625,.2871207296848297,.3444678783416748,.3048003017902374,.3208428919315338,.3016203939914703,.3078384101390839,.279881477355957,.3623862266540527
121,1,1,1,1,1,1,2,4360.1728515625,4913.53466796875,4318.78173828125,4868.56787109375,4644.74951171875,4904.34326171875,4658.30615234375,4926.484375,.2227396965026855,.2166980057954788,.2475400269031525,.2109829485416412,.2532074451446533,.2255038619041443,.2098624259233475,.2142929136753082
122,1,1,1,1,1,1,2,35345.4453125,29442.76953125,35893.58203125,32124.607421875,34939.9296875,31908.486328125,34917.1875,28670.427734375,.4326054751873016,.4159886837005615,.405684620141983,.3979243040084839,.3922939300537109,.3726288378238678,.4496432542800903,.4355461597442627
123,1,1,1,1,1,1,1,-3363.64794921875,-5708.6943359375,-4992.61962890625,-5982.248046875,-3705.406982421875,-4776.21728515625,1753.776733398438,684.9706420898438,.4170975387096405,.4435382783412933,.3910782933235168,.3963995277881622,.3793288469314575,.3878700137138367,.4330605864524841,.4747799038887024
124,1,1,1,1,1,1,2,458.9073791503906,-61.45795440673828,407.1103515625,-914.489990234375,-153.321044921875,-1053.872436523438,643.0249633789063,184.206298828125,.0910977721214294,.0820328891277313,.1377250999212265,.1240739971399307,.1429151147603989,.1390810459852219,.0691970437765121,.0532501675188541
125,1,1,1,1,1,1,1,47935.92578125,46967.18359375,49037.55859375,47359.78515625,48768.51171875,46852.890625,46201.7109375,37791.109375,.4707030951976776,.5326070785522461,.4799060523509979,.5000329613685608,.4760640263557434,.4952244758605957,.4684372842311859,.5535865426063538
126,1,1,1,1,1,2,2,1690.029418945313,1117.1513671875,2648.798583984375,3768.957275390625,2563.86376953125,3797.713134765625,1186.553833007813,353.459228515625,.4961211383342743,.4599476456642151,.4471445381641388,.4317449033260345,.4431345462799072,.4231297671794891,.5199081301689148,.4787022173404694
127,1,1,1,1,1,1,2,-12178.5615234375,-4670.84033203125,-15335.8857421875,-18562.703125,-14681.5224609375,-18436.04296875,-2473.792236328125,-670.130126953125,.2680691778659821,.2662494778633118,.3285186886787415,.2865224182605743,.3207771480083466,.2749754786491394,.245792031288147,.2595357000827789
128,1,1,1,1,1,1,2,-9482.794921875,-2891.74853515625,-12668.056640625,-14791.2255859375,-10874.1796875,-14437.3037109375,413.8553771972656,535.1755981445313,.4763875603675842,.4741012156009674,.4270753860473633,.3875041306018829,.427362471818924,.3891325891017914,.49710813164711,.5209746956825256
129,1,1,1,1,1,2,1,-1777.1240234375,-2992.46240234375,-5486.35009765625,-3083.8974609375,-5674.53271484375,-3747.912109375,170.6905212402344,-855.3843383789063,.274399608373642,.3046751320362091,.3052769601345062,.3237891793251038,.3016253709793091,.3204391002655029,.2612024247646332,.2958282232284546
130,1,1,1,1,1,1,1,304.0511169433594,-361.4854125976563,318.0770263671875,-397.8825073242188,816.267822265625,184.8239898681641,270.3905334472656,489.2102661132813,.2937933802604675,.2968852818012238,.3047129511833191,.3167795240879059,.2984786331653595,.3119076788425446,.2918131649494171,.2884545624256134
131,1,1,1,1,1,1,2,-5739.99072265625,-2100.8369140625,-7007.09912109375,-5490.89208984375,-6831.95166015625,-5478.49072265625,-1877.473388671875,-1124.536865234375,.1346883475780487,.1664120703935623,.1355502307415009,.1383088380098343,.1476990878582001,.156695544719696,.1291893273591995,.1748111546039581
132,1,1,1,1,1,2,1,3082.715576171875,4680.98388671875,7131.8623046875,4893.974609375,6863.9609375,3635.71630859375,956.3995361328125,-297.1724548339844,.4777642786502838,.4542945027351379,.4357599020004272,.4218044579029083,.4360070824623108,.4206342399120331,.4970916509628296,.4731850028038025
133,1,1,1,1,1,2,1,1911.191528320313,1717.92138671875,176.4186859130859,1778.427734375,301.4658813476563,2192.724365234375,2822.16748046875,303.7289123535156,.6860936880111694,.5514123439788818,.6492580771446228,.6280397772789001,.651085376739502,.6291638016700745,.7025737762451172,.5077773928642273
134,1,1,1,1,1,2,1,-12281.71875,-25924.7109375,-26752.759765625,-26805.619140625,-26496.078125,-25756.009765625,-4682.58642578125,-5335.60888671875,.1172785088419914,.159602552652359,.1796296238899231,.2162780165672302,.1837344765663147,.2202158272266388,.0872870087623596,.125585749745369
135,1,1,1,1,1,2,1,73867.484375,102438.9375,120800.0625,105232.8046875,120868.6328125,105602.0703125,49221.921875,37138.9140625,.3502164483070374,.3189140260219574,.3023869395256042,.3541082441806793,.2994990944862366,.3494150936603546,.3731469213962555,.3017964959144592
136,1,1,1,1,1,1,1,-13107.66796875,-16034.3701171875,-17138.6171875,-16634.466796875,-16585.873046875,-16299.154296875,-625.3222045898438,-2008.56298828125,.2762187719345093,.2287866026163101,.2832941710948944,.262796550989151,.2868228554725647,.2682605385780334,.2717369496822357,.2066334336996078
137,1,1,1,1,1,2,2,-6553.81884765625,-3990.926025390625,-17147.408203125,-14793.16796875,-17038.609375,-14727.916015625,-990.8394775390625,-879.9940795898438,.1520981639623642,.1710983663797379,.1629786193370819,.1826064586639404,.168808788061142,.1937184780836105,.1453755497932434,.1605475693941116
138,1,1,1,1,1,1,2,44170.65234375,46264,43710.59765625,41724.2265625,42424.625,41494.32421875,47322.0625,47571.40625,.6864880919456482,.7100840210914612,.773779571056366,.8001864552497864,.761536180973053,.776239275932312,.6547688841819763,.6698023080825806
139,1,1,1,1,1,1,2,40080.01171875,49919.81640625,40176.28125,43742.20703125,37580.06640625,43147.3984375,41285.61328125,51698.90234375,.4521845877170563,.3938619196414948,.3527451753616333,.3820175230503082,.3639844059944153,.4085151553153992,.4894626438617706,.3902495205402374
140,1,1,1,1,1,2,2,-936.3636474609375,-174.1379852294922,-3082.697265625,-1120.958374023438,-3137.78271484375,-1233.753051757813,190.7339477539063,98.53631591796875,.0600142627954483,.0701509341597557,.1110105365514755,.1221466362476349,.116910807788372,.1404660791158676,.0347441099584103,.0346449203789234
141,1,1,1,1,1,1,2,36755.0625,36935.60546875,37741.15625,34224.4609375,38139.6015625,34293.875,34970.06640625,37716.3828125,.2989379465579987,.3263458907604218,.3440858125686646,.3427049815654755,.3470615744590759,.3472483456134796,.2785983681678772,.3156404197216034
142,1,1,1,1,1,1,1,11376.419921875,9888.9521484375,12797.931640625,9998.8310546875,11740.64453125,9296.14453125,7229.91552734375,7320.8076171875,.3111041486263275,.2620788514614105,.2586636543273926,.2448048442602158,.258089005947113,.2453189641237259,.3335111141204834,.2714846730232239
143,1,1,1,1,1,1,1,-6932.79638671875,-11041.5703125,-9208.6630859375,-11502.138671875,-8766.3408203125,-11015.4150390625,132.3999481201172,-276.8893737792969,.2283120304346085,.2510235607624054,.3134791553020477,.2920871376991272,.3098917007446289,.2910105288028717,.1938321739435196,.2285824865102768
144,1,1,1,1,1,2,1,33033.16015625,37767.7578125,43957.87890625,38389.49609375,43830.5234375,37843.73828125,27296.294921875,23236.154296875,.575292706489563,.5552557110786438,.4726719558238983,.4792851209640503,.4724647998809814,.4780730903148651,.6227474808692932,.5985714197158813
145,1,1,1,1,1,1,1,-9173.4501953125,-10661.1416015625,-12429.7236328125,-11124.2998046875,-11860.236328125,-10735.421875,963.5233764648438,164.0704498291016,.4868136644363403,.4946322441101074,.3690259158611298,.3442285656929016,.3770875334739685,.3524058163166046,.5331897139549255,.574451208114624
146,1,1,1,1,1,2,1,2413.11328125,-2083.9638671875,-2229.623046875,-2428.355224609375,-2034.230590820313,-1549.415771484375,4851.13916015625,5965.3623046875,.1092017069458961,.1737447679042816,.1524467468261719,.1937790662050247,.1596303880214691,.2043566405773163,.0871377140283585,.1565650701522827
147,1,1,1,1,1,1,1,-2111.46923828125,-4453.94970703125,-2604.000244140625,-4601.09130859375,-3564.562744140625,-5234.01611328125,-605.5647583007813,-1014.862121582031,.0466358624398708,.029043959453702,.083803303539753,.085070513188839,.0982414186000824,.0963212251663208,.0248246416449547,-.0087127396836877
148,1,1,1,1,1,2,1,7426.580078125,4012.6962890625,5521.2998046875,3884.18115234375,5828.755859375,5100.7607421875,8427.09375,7016.4296875,.5081777572631836,.4642385244369507,.5146988034248352,.5338585376739502,.5152505040168762,.5324280858039856,.505005419254303,.4259698390960693
149,1,1,1,1,1,1,1,205723.78125,230694.546875,224615.640625,230456.703125,221908.140625,228474.609375,152678.828125,236253.5625,.4614712297916412,.3939774632453918,.3790349960327148,.4133141934871674,.3888474404811859,.4077687561511993,.4921658933162689,.3862376511096954
150,1,1,1,1,1,1,2,1776.818969726563,1490.938842773438,1497.814208984375,-428.0835266113281,1443.6103515625,-374.588134765625,2742.285400390625,2043.59716796875,.4417802691459656,.4860357642173767,.489488959312439,.5035679340362549,.4893433451652527,.5074105262756348,.4216775894165039,.474954217672348
151,1,1,1,1,1,1,1,1749.780639648438,-641.4717407226563,1813.015014648438,-769.5440673828125,1502.04150390625,-843.8766479492188,1612.356811523438,2351.912353515625,.1635100543498993,.1213033348321915,.1307033449411392,.1257169991731644,.1455110460519791,.1375720649957657,.1711173802614212,.1121731549501419
152,1,1,1,1,1,2,2,715.2654418945313,825.8010864257813,1627.454345703125,2286.667236328125,1483.131713867188,2255.328857421875,236.25048828125,405.0870361328125,.3782621920108795,.4707174599170685,.4228461384773254,.4052954316139221,.419572651386261,.3997297883033752,.358624666929245,.5087218284606934
