stata_id,m_export_sample,m_export_sample_1,m_export_sample_2,m_export_sample_mn,m_export_sample_md,m_export_fid_1,m_export_fid_2,Y1_pystacked_1,Y1_pystacked_2,Dhat_pystacked_1,Dhat_pystacked_2,Dhat_pystacked_h_1,Dhat_pystacked_h_2
204,1,1,1,1,1,1,1,-1.140105247497559,-.768334686756134,-1.428472995758057,-1.171876788139343,2.587022304534912,2.97113037109375
205,1,1,1,1,1,2,1,.6888574361801147,.4836974143981934,-1.511846899986267,-1.739693284034729,-.9391922950744629,-1.949333071708679
206,1,1,1,1,1,2,2,.5259054899215698,.9248913526535034,-1.469441056251526,-.6334480047225952,-.1787318885326385,.9032337665557861
207,1,1,1,1,1,2,1,-.1148567646741867,-.0257852375507355,-5.998900413513184,-5.677624702453613,-4.69332218170166,-4.585372447967529
208,1,1,1,1,1,2,1,1.009987711906433,.9466627836227417,-5.351947784423828,-5.40116548538208,-4.473043441772461,-4.835425853729248
209,1,1,1,1,1,1,2,-.0204625651240349,.0320930257439613,-2.484498977661133,-2.960692882537842,.7530272006988525,1.57657253742218
210,1,1,1,1,1,2,2,1.266159772872925,1.179933786392212,-5.25721549987793,-5.386354923248291,-4.235414981842041,-4.337368011474609
211,1,1,1,1,1,1,1,.9571666121482849,.7352413535118103,-3.62887167930603,-4.073234081268311,-3.849574565887451,-3.876957654953003
212,1,1,1,1,1,1,2,.8551806211471558,1.002095460891724,-2.168726444244385,-1.953567862510681,-.8029597997665405,-1.237153649330139
213,1,1,1,1,1,2,2,.6718282103538513,.241312563419342,-6.093361377716064,-5.696020126342773,-4.536539554595947,-4.543918609619141
214,1,1,1,1,1,2,2,.5789039134979248,.4998404085636139,-4.315437316894531,-4.931844234466553,-2.288345098495483,-2.811625242233276
215,1,1,1,1,1,2,1,.8264039158821106,.7828859686851501,-5.164629936218262,-4.66144323348999,-4.385534763336182,-4.223849773406982
216,1,1,1,1,1,1,1,.9082172513008118,.9495548605918884,-5.096199989318848,-5.039291381835938,-4.23469066619873,-4.077060222625732
217,1,1,1,1,1,2,1,.9856498837471008,.9496115446090698,-5.213086128234863,-5.04016637802124,-4.545782089233398,-4.077060222625732
218,1,1,1,1,1,2,1,.9906853437423706,.7484413385391235,-3.068572521209717,-4.083297729492188,-3.415465831756592,-3.876957654953003
219,1,1,1,1,1,1,1,1.040659308433533,.9065156579017639,-3.551783561706543,-3.983767747879028,-3.849574565887451,-3.876957654953003
220,1,1,1,1,1,1,1,.1353568732738495,-.1429698020219803,6.765596389770508,5.717834949493408,8.303970336914063,9.240850448608398
221,1,1,1,1,1,2,2,.1362770348787308,.3435294926166534,6.182732105255127,5.87897253036499,10.3729190826416,9.301628112792969
222,1,1,1,1,1,1,2,.0852607861161232,.0868291705846786,7.105659484863281,5.87897253036499,9.090858459472656,9.301628112792969
223,1,1,1,1,1,2,2,.9654241800308228,.9160879254341125,-5.543460369110107,-4.632568836212158,-4.439387321472168,-3.939010381698608
224,1,1,1,1,1,1,1,.6435037851333618,.8823390603065491,-5.185174465179443,-4.681821823120117,-4.189065456390381,-4.223849773406982
225,1,1,1,1,1,2,1,.2465090602636337,-.4325223863124847,-1.849419116973877,-2.900288581848145,-.2060125917196274,-.047973670065403
226,1,1,1,1,1,1,2,1.118551015853882,1.246678829193115,-3.274968147277832,-2.381404161453247,-3.805433750152588,-2.957052946090698
227,1,1,1,1,1,2,1,1.052722811698914,.9035365581512451,-3.000723600387573,-3.98447585105896,-4.105502128601074,-3.876957654953003
228,1,1,1,1,1,2,1,1.100171446800232,.9479772448539734,-5.001389026641846,-5.430245876312256,-4.233488082885742,-4.216512680053711
229,1,1,1,1,1,2,2,.6033136248588562,.7730305790901184,-3.129922866821289,-2.48902153968811,-2.348474740982056,-.8108025789260864
230,1,1,1,1,1,1,2,1.141571640968323,1.269038677215576,-3.364018201828003,-2.505250453948975,-3.849574565887451,-3.429474830627441
231,1,1,1,1,1,2,1,.6288937330245972,.2607318162918091,-1.613788366317749,-2.103935480117798,-.923143208026886,-.5681109428405762
232,1,1,1,1,1,2,1,.4305270910263062,-.0613168552517891,.5680586099624634,.5181853771209717,1.087695717811584,1.811494588851929
233,1,1,1,1,1,1,1,.9298974871635437,.9383341073989868,-4.885136604309082,-5.061340808868408,-3.781238079071045,-3.702339649200439
234,1,1,1,1,1,2,1,.2877684831619263,.1431178152561188,-3.631268262863159,-3.528774976730347,-2.589625835418701,.7794871926307678
235,1,1,1,1,1,1,1,1.292198657989502,1.117595195770264,-5.143862247467041,-4.654515743255615,-4.226670742034912,-4.223849773406982
236,1,1,1,1,1,2,2,1.03594958782196,1.198682427406311,-3.594854593276978,-3.36712121963501,-4.105502128601074,-3.18624210357666
237,1,1,1,1,1,2,1,1.014999151229858,.9481505155563354,-5.000710964202881,-5.426284790039063,-4.217669486999512,-4.175254821777344
238,1,1,1,1,1,1,1,.8074626922607422,1.074718356132507,-5.325335025787354,-4.920698642730713,-4.226670742034912,-4.087427139282227
239,1,1,1,1,1,1,1,1.121810555458069,.9442722797393799,-5.521312713623047,-5.501632690429688,-4.624003410339355,-4.92530345916748
240,1,1,1,1,1,1,1,1.249996900558472,1.044623732566833,-3.386549234390259,-3.828654766082764,-3.849574565887451,-3.876957654953003
241,1,1,1,1,1,2,1,.9006232619285583,.7101901769638062,-1.944388508796692,-2.908418655395508,-2.818688631057739,-3.682293653488159
242,1,1,1,1,1,1,2,1.312237858772278,.910529613494873,.2888314425945282,-.7487863898277283,.1716984212398529,.0909220725297928
243,1,1,1,1,1,2,1,-.5428958535194397,.3104637265205383,-4.082285404205322,-4.74821662902832,-5.021575450897217,-5.067252635955811
244,1,1,1,1,1,1,2,.0542648509144783,-.1030842065811157,-3.448474168777466,-3.71938419342041,-3.804994106292725,-3.750714063644409
245,1,1,1,1,1,2,2,-.8909085392951965,-.7373930811882019,-6.718081951141357,-6.317201137542725,-6.690883159637451,-6.658122062683105
246,1,1,1,1,1,1,1,-.0409644357860088,.4193088710308075,-6.594011306762695,-5.979387283325195,-6.244812488555908,-5.734647274017334
247,1,1,1,1,1,2,2,.1412019431591034,-.0854332745075226,-5.211941719055176,-5.982590675354004,-5.065422058105469,-5.32532262802124
248,1,1,1,1,1,1,1,-.3095353245735168,-.6861010193824768,-6.298274040222168,-6.232717037200928,-6.280500411987305,-6.256017684936523
249,1,1,1,1,1,1,2,.2305233478546143,.3348138034343719,-6.012036323547363,-6.482994556427002,-5.696806907653809,-5.724538803100586
250,1,1,1,1,1,2,2,-.3934816122055054,-.2779200077056885,.7027568817138672,1.182284593582153,.0514153242111206,-.795834481716156
251,1,1,1,1,1,1,1,-.4107132852077484,-.6505445837974548,1.110270619392395,-.2585709989070892,-2.442399978637695,-1.93108856678009
252,1,1,1,1,1,1,1,-1.019298672676086,-1.599365234375,14.13957023620605,10.9859790802002,7.50010871887207,10.5197229385376
253,1,1,1,1,1,2,2,-1.203854560852051,-1.048747539520264,6.711483955383301,5.279881477355957,13.27440071105957,8.667434692382813
254,1,1,1,1,1,2,1,-.2867888212203979,-.3098449110984802,-5.093787670135498,-4.886903762817383,-5.150123596191406,-4.905933856964111
255,1,1,1,1,1,2,1,.2893316745758057,.2092055678367615,-4.174238204956055,-4.969776153564453,-4.678770065307617,-5.139849662780762
256,1,1,1,1,1,1,2,.2003972828388214,.1582619845867157,-5.050967693328857,-6.224215507507324,-4.876725673675537,-5.538727760314941
257,1,1,1,1,1,2,1,-1.101532101631165,-1.362507343292236,1.038046717643738,.5089098811149597,-1.067740321159363,-.0891849026083946
258,1,1,1,1,1,2,1,.2096101492643356,.0918557420372963,-4.603586673736572,-4.569550037384033,-4.691182613372803,-4.638507843017578
259,1,1,1,1,1,2,2,-.3310096561908722,-.3438498675823212,-1.966918349266052,-2.136395931243896,-2.801226139068604,-2.412747383117676
260,1,1,1,1,1,1,1,.2049541026353836,.1229798346757889,-6.347326278686523,-5.869307518005371,-6.510217666625977,-6.022852420806885
261,1,1,1,1,1,2,1,-.4063487350940704,.3595583736896515,-4.64190673828125,-5.096766471862793,-4.504390716552734,-4.710386276245117
262,1,1,1,1,1,2,2,-.1145861893892288,-.4225935935974121,-5.279090404510498,-5.711955547332764,-4.69332218170166,-5.140697479248047
263,1,1,1,1,1,2,2,-.1411312967538834,-.452123761177063,-4.651256561279297,-5.283143997192383,-4.113555908203125,-4.334208011627197
264,1,1,1,1,1,1,1,-.4187118709087372,-.5669137835502625,-3.106893062591553,-3.102100610733032,-3.072574377059937,-3.326057195663452
265,1,1,1,1,1,1,2,.1612995713949203,.1879203170537949,-4.386876583099365,-4.951964855194092,-4.340317726135254,-4.329829216003418
266,1,1,1,1,1,1,2,-.2125404477119446,-.1695542335510254,.1826225519180298,-.7027980089187622,-.6145564913749695,-1.680611252784729
267,1,1,1,1,1,1,2,-.2434136420488358,-.1464130133390427,-2.578652620315552,-2.395338535308838,-3.331102848052979,-2.631669998168945
268,1,1,1,1,1,1,2,-.1704902052879333,.1035551205277443,-5.277424335479736,-4.13007640838623,-3.968680620193481,-4.172248363494873
269,1,1,1,1,1,2,2,.2366973906755447,.1162961721420288,-2.256439924240112,-2.144640922546387,-.4462997019290924,-2.09369421005249
270,1,1,1,1,1,1,2,.920393168926239,1.010432124137878,-3.056411743164063,-1.27480161190033,-3.986214876174927,-4.50445556640625
271,1,1,1,1,1,2,2,1.04798686504364,1.098441958427429,-1.005501985549927,1.38180947303772,-3.982208967208862,-3.807062149047852
272,1,1,1,1,1,2,2,.3730566203594208,.3365428149700165,9.592184066772461,11.27363586425781,6.653824806213379,7.1066575050354
273,1,1,1,1,1,1,2,.8677612543106079,.8755729794502258,-5.597700119018555,-5.319299697875977,-4.355313777923584,-4.341922760009766
274,1,1,1,1,1,2,2,.9198848605155945,1.023009777069092,-3.166429758071899,-3.642578840255737,-3.255729913711548,-2.730691194534302
275,1,1,1,1,1,1,2,1.19748854637146,1.762645125389099,-3.677080631256104,-3.287804126739502,-3.773669004440308,-3.879071712493896
276,1,1,1,1,1,1,1,.4571830332279205,.1468902379274368,7.595595359802246,-1.703620553016663,14.63857650756836,-.2709459662437439
277,1,1,1,1,1,1,1,.7674567699432373,.5679476261138916,1.357570886611938,-1.896620035171509,6.030848026275635,-1.829965353012085
278,1,1,1,1,1,1,1,.536756157875061,.7472246289253235,-3.056302309036255,-.9296842217445374,4.142333507537842,-.9380519986152649
279,1,1,1,1,1,2,1,.2071470469236374,.1379624456167221,-5.960507869720459,-6.650416374206543,-4.678770065307617,-5.041183471679688
280,1,1,1,1,1,1,1,.8761833310127258,.9323530793190002,-5.726247787475586,-5.734745502471924,-4.551180839538574,-4.214887142181396
281,1,1,1,1,1,2,2,-.0926257520914078,.0507023669779301,-2.094269514083862,-2.224141359329224,1.601019024848938,2.162434101104736
282,1,1,1,1,1,2,2,1.090101599693298,1.252084612846375,-3.952873229980469,-4.086633205413818,-3.461786508560181,-3.468552589416504
283,1,1,1,1,1,1,2,1.188516974449158,1.452296733856201,-3.683735132217407,-3.287804126739502,-3.472578287124634,-3.879071712493896
284,1,1,1,1,1,2,1,-.6722773313522339,-1.347029566764832,-.7405769824981689,-.9781937003135681,3.577581405639648,7.919172763824463
285,1,1,1,1,1,1,2,-.3406072854995728,-.2020706683397293,-5.485528945922852,-6.03377103805542,-4.153246402740479,-4.144194602966309
286,1,1,1,1,1,1,2,1.083467245101929,1.147933483123779,-5.786078929901123,-5.731986522674561,-4.624003410339355,-4.060046672821045
287,1,1,1,1,1,1,1,.1221742331981659,-.6985509991645813,.4592291116714478,-3.58105206489563,4.707789421081543,3.316162824630737
288,1,1,1,1,1,1,1,1.179466843605042,1.109805464744568,-5.724462032318115,-5.392477035522461,-4.303153038024902,-4.063826560974121
289,1,1,1,1,1,2,2,1.063817858695984,1.033204436302185,-4.672027587890625,-5.180328845977783,-3.765298843383789,-3.77897572517395
290,1,1,1,1,1,1,2,-.1456150114536285,-.0667992159724236,-5.937402725219727,-5.563380241394043,-4.243816375732422,-4.552431583404541
291,1,1,1,1,1,2,2,.6475335955619812,.9339051246643066,-5.650945663452148,-4.903292179107666,-3.767997741699219,-4.030464172363281
292,1,1,1,1,1,2,2,.0699118450284004,.2059362977743149,-4.589978694915771,-3.816991806030273,-6.77219295501709,-3.745674610137939
293,1,1,1,1,1,1,1,-.0884668603539467,.2495082467794418,-5.863681316375732,-6.28674840927124,-3.968680620193481,-4.765903949737549
294,1,1,1,1,1,1,1,1.026208519935608,.9941318035125732,-3.525870800018311,-4.23918628692627,-3.95102858543396,-3.721583843231201
295,1,1,1,1,1,2,2,-.5533648133277893,-.7149887084960938,13.76961612701416,13.50411891937256,16.27059745788574,7.025644302368164
296,1,1,1,1,1,1,1,-.0740888267755508,-.335299164056778,7.10145378112793,5.996506690979004,9.099881172180176,9.737582206726074
297,1,1,1,1,1,1,2,.1213062256574631,.2579186856746674,5.416208267211914,9.958338737487793,6.009871959686279,4.999284267425537
298,1,1,1,1,1,1,1,-.4435518682003021,.0703477934002876,4.511241436004639,6.541304111480713,8.316997528076172,5.90382194519043
299,1,1,1,1,1,1,1,.7893829941749573,.8762437701225281,-5.70408821105957,-5.988874435424805,-4.373528003692627,-4.020058631896973
300,1,1,1,1,1,1,1,.1153652146458626,-2.606410026550293,2.947053670883179,.5485892295837402,5.069300174713135,3.008207321166992
301,1,1,1,1,1,1,1,.9618132710456848,.9541741609573364,-4.216674327850342,-4.530688762664795,-3.95102858543396,-3.902845859527588
302,1,1,1,1,1,2,2,1.075392961502075,.7804464101791382,-5.384622097015381,-5.319299697875977,-4.57758617401123,-4.341922760009766
303,1,1,1,1,1,2,2,.3267738521099091,.5363384485244751,-1.99688994884491,-1.736916661262512,.3017859756946564,.5543561577796936
304,1,1,1,1,1,1,2,.6975988745689392,.7495903968811035,-2.685497283935547,-1.362311840057373,-1.798610806465149,-.6171428561210632
305,1,1,1,1,1,1,2,.4326088428497314,-.2803444266319275,4.455148220062256,6.349581241607666,11.94659328460693,12.51702404022217
306,1,1,1,1,1,2,1,1.13115656375885,.9299814701080322,-5.704982280731201,-6.19342565536499,-4.803347587585449,-5.087734222412109
307,1,1,1,1,1,1,2,.2410896718502045,-.0413006469607353,-.7129517197608948,-4.112901210784912,.1227804943919182,2.646082401275635
308,1,1,1,1,1,1,2,.7596767544746399,1.127077579498291,-4.724716663360596,-5.180328845977783,-4.331835746765137,-3.77897572517395
309,1,1,1,1,1,1,1,.6533054709434509,.5352937579154968,-1.472878932952881,-3.463359355926514,-1.897231817245483,-1.213762402534485
310,1,1,1,1,1,2,1,.8254473209381104,.9362509250640869,-5.371585369110107,-5.739341735839844,-4.57758617401123,-4.214887142181396
311,1,1,1,1,1,2,2,1.049235701560974,.7284899950027466,-4.250104904174805,-4.556683540344238,-3.719467639923096,-3.77897572517395
312,1,1,1,1,1,2,2,1.001951098442078,.9654694199562073,-5.391946792602539,-5.319299697875977,-4.233488082885742,-3.970450401306152
313,1,1,1,1,1,2,2,.8242255449295044,1.154433131217957,-1.707952618598938,-1.227763175964355,-.9048966765403748,-.6097264885902405
314,1,1,1,1,1,2,1,.1969797760248184,.3601199388504028,2.415407180786133,6.065279006958008,8.372015953063965,13.32375621795654
315,1,1,1,1,1,2,2,-.4845682978630066,-.3574941158294678,-2.807465314865112,-3.122552633285522,-2.711297750473022,-3.126458644866943
316,1,1,1,1,1,1,2,-.2927798330783844,-.3363441526889801,-3.290420532226563,-3.348798751831055,-3.239694356918335,-3.114682674407959
317,1,1,1,1,1,2,1,-.4149478673934937,.5877441167831421,-6.119622230529785,-6.421852111816406,-6.077991962432861,-5.966242790222168
318,1,1,1,1,1,2,2,.2943111658096313,.221972182393074,-4.217301845550537,-5.409530639648438,-4.992556571960449,-4.920419216156006
319,1,1,1,1,1,2,2,-.3332233130931854,-.3527434468269348,-6.63193416595459,-7.236223220825195,-6.24562931060791,-6.299413204193115
320,1,1,1,1,1,1,1,-.3823491036891937,.1077489852905273,-2.654898881912231,-2.198533058166504,-2.724706172943115,-1.859535932540894
321,1,1,1,1,1,1,1,-.8529993891716003,-1.345718145370483,7.306829929351807,6.451756000518799,9.576150894165039,7.213504791259766
322,1,1,1,1,1,1,2,-.7796210646629333,-1.039366245269775,7.289631366729736,8.162918090820313,7.692121505737305,9.630679130554199
323,1,1,1,1,1,2,2,-1.425048828125,-1.349262714385986,20.17825889587402,22.86874389648438,20.03496742248535,24.14157295227051
324,1,1,1,1,1,2,1,-.3081560730934143,-.5363875031471252,-4.879063606262207,-5.062704563140869,-5.096978664398193,-4.618051052093506
325,1,1,1,1,1,2,1,.3016226291656494,.1349506229162216,-4.587085247039795,-5.432096004486084,-4.678770065307617,-5.041183471679688
326,1,1,1,1,1,2,2,.1425827741622925,-.134614884853363,-5.214188098907471,-4.810452461242676,-4.931632995605469,-4.865974903106689
327,1,1,1,1,1,1,2,-1.484212398529053,-1.449187636375427,6.816347122192383,2.386135578155518,5.01591157913208,.1087536066770554
328,1,1,1,1,1,2,1,.2414547204971313,-.1053592264652252,-4.622528553009033,-5.481997489929199,-4.69935131072998,-5.181107044219971
329,1,1,1,1,1,2,1,-.3931926488876343,-.5379639863967896,-2.503517627716064,-2.940754890441895,-2.939553260803223,-2.998877048492432
330,1,1,1,1,1,1,2,-.3616361320018768,-.0660731494426727,-6.120551586151123,-6.410414695739746,-6.376802444458008,-6.238179206848145
331,1,1,1,1,1,1,2,-.0340634323656559,.0360902659595013,-6.855589866638184,-6.514553070068359,-6.376802444458008,-6.202877998352051
332,1,1,1,1,1,2,1,-.2595785856246948,-.1902547925710678,-5.439048290252686,-5.075499057769775,-4.431332111358643,-4.14665412902832
333,1,1,1,1,1,1,2,-.6741920113563538,-.7245520949363708,-5.233297348022461,-5.60351037979126,-4.149285793304443,-5.001788139343262
334,1,1,1,1,1,2,1,-.5315032005310059,-.7246109247207642,-3.698832273483276,-3.468430757522583,-2.788790702819824,-2.547065734863281
335,1,1,1,1,1,2,2,-.0035906387493014,.4755473136901855,-6.02045726776123,-5.375903129577637,-6.067751407623291,-5.726539134979248
336,1,1,1,1,1,1,1,-.0942559167742729,-.0073366435244679,-4.985359191894531,-5.524899959564209,-4.548261642456055,-4.827291965484619
337,1,1,1,1,1,1,1,-.0937817245721817,.0616582557559013,-5.402944087982178,-5.821280002593994,-4.529926300048828,-5.041183471679688
338,1,1,1,1,1,2,2,-.9306038022041321,-.526969850063324,.5826500058174133,-.4102515876293182,1.932390332221985,2.510157585144043
339,1,1,1,1,1,1,1,-1.064316272735596,-1.458173155784607,8.076090812683105,10.64113998413086,8.374721527099609,12.88938426971436
340,1,1,1,1,1,2,1,.3129194378852844,.2497080862522125,-4.645009994506836,-4.64726448059082,-4.744174003601074,-4.765903949737549
341,1,1,1,1,1,2,1,.0868670493364334,.0996427536010742,.5721123218536377,-.4313443601131439,-.4462997019290924,-2.202234506607056
342,1,1,1,1,1,1,1,.7741952538490295,1.00608229637146,-2.629060506820679,-1.248852252960205,-3.728620290756226,-3.7331862449646
343,1,1,1,1,1,1,1,1.195770144462585,1.379559874534607,2.759364604949951,-1.145220518112183,-4.347293853759766,-4.223849773406982
344,1,1,1,1,1,2,2,.1658214777708054,-.1471632868051529,-5.233919620513916,-5.388947486877441,-4.481081008911133,-4.384830474853516
345,1,1,1,1,1,2,1,.8559463024139404,.9929277300834656,-4.842799663543701,-4.886030673980713,-3.882744073867798,-3.419779777526855
346,1,1,1,1,1,1,2,1.459251046180725,1.07880699634552,-4.945023059844971,-4.706319332122803,-4.347293853759766,-4.366950511932373
347,1,1,1,1,1,1,2,1.066439032554626,1.137116670608521,-3.145805358886719,-2.269981622695923,-3.472578287124634,-3.057148933410645
348,1,1,1,1,1,2,2,.6067156791687012,.77692711353302,-.3732891976833344,.3007130026817322,-1.387299299240112,-.4432901442050934
